Timestamp;ortsnetztrafo_Strom_L1;ortsnetztrafo_Strom_L2;ortsnetztrafo_Strom_L3;ortsnetztrafo_Spannung_L1N;ortsnetztrafo_Spannung_L2N;ortsnetztrafo_Spannung_L3N;ortsnetztrafo_Spannung_L12;ortsnetztrafo_Spannung_L23;ortsnetztrafo_Spannung_L31;ortsnetztrafo_Scheinleistung_L1;ortsnetztrafo_Scheinleistung_L2;ortsnetztrafo_Scheinleistung_L3;ortsnetztrafo_Wirkleistung_L1;ortsnetztrafo_Wirkleistung_L2;ortsnetztrafo_Wirkleistung_L3;ortsnetztrafo_Blindleistung_L1;ortsnetztrafo_Blindleistung_L2;ortsnetztrafo_Blindleistung_L3;ortsnetztrafo_Leistungsfaktor_L1;ortsnetztrafo_Leistungsfaktor_L2;ortsnetztrafo_Leistungsfaktor_L3;ortsnetztrafo_Frequenz;ortsnetztrafo_Scheinleistung_gesamt;ortsnetztrafo_Wirkleistung_gesamt;ortsnetztrafo_Blindleistung_gesamt;ortsnetztrafo_Leistungsfaktor_gesamt;smartmeter_Strom Phase L1;smartmeter_Strom Phase L2;smartmeter_Strom Phase L3;smartmeter_Strom gesamt;smartmeter_Spannung U1-N;smartmeter_Spannung U2-N;smartmeter_Spannung U3-N;smartmeter_Spannung U12;smartmeter_Spannung U23;smartmeter_Spannung U31;smartmeter_Wirkleistung gesamt;smartmeter_Wirkleistung Phase 1;smartmeter_Wirkleistung Phase 2;smartmeter_Wirkleistung Phase 3;smartmeter_Blindleistung gesamt;smartmeter_Blindleistung Phase 1;smartmeter_Blindleistung Phase 2;smartmeter_Blindleistung Phase 3;smartmeter_Scheinleistung gesamt;smartmeter_Scheinleistung Phase 1;smartmeter_Scheinleistung Phase 2;smartmeter_Scheinleistung Phase 3;smartmeter_Powerfactor gesamt;smartmeter_Powerfactor Phase 1;smartmeter_Powerfactor Phase 2;smartmeter_Powerfactor Phase 3;smartmeter_Frequenz;wechselrichter_Status;wechselrichter_Frequenz [Hz];wechselrichter_Strom Phase L1 [A];wechselrichter_Strom Phase L2 [A];wechselrichter_Strom Phase L3 [A];wechselrichter_Spannung U1-N [V];wechselrichter_Spannung U2-N [V];wechselrichter_Spannung U3-N [V];wechselrichter_Spannung U12 [V];wechselrichter_Spannung U23 [V];wechselrichter_Spannung U31 [V];wechselrichter_Wirkleistung gesamt [W];wechselrichter_Blindleistung gesamt [var];wechselrichter_Scheinleistung gesamt [VA];wechselrichter_Powerfactor gesamt;wechselrichter_Lebensdauer Energie [Wh];wechselrichter_DC Leistung gesamt [W];sim_data_timestamp;sim_data_pv_power_mpp;sim_data_voltage_mpp;sim_data_amps_mpp;sim_data_load_power_total;sim_data_load_power_phase;sim_data_expected_power;sim_data_expected_power_wr
24.04.2026 18:01;0.3908669948577881;0.2652796804904938;0.256633460521698;233.88589477539062;234.28953552246094;234.71640014648438;405.43255615234375;406.15032958984375;406.02783203125;93.29276275634766;61.3022346496582;59.12775421142578;20.20285415649414;16.26877784729004;13.62085247039795;-45.11740493774414;16.426101684570312;20.86607551574707;0.21394412219524384;0.286790668964386;0.2552795112133026;50.051788330078125;211.2156524658203;54.16156768798828;8.770334243774414;0.24639613926410675;-0.41200000047683716;-0.07800000160932541;-0.23999999463558197;-0.7300000190734863;251.8000030517578;249.39999389648438;248.6999969482422;434.0;431.29998779296875;433.3999938964844;-12.399999618530273;-0.5;-5.199999809265137;-8.199999809265137;-18.3999996185302;-58.9000015258789;19.1000003814697;21.2999992370605;101.69999694824219;58.900001525878906;19.799999237060547;22.899999618530273;-0.5529999732971191;-0.010999999940395355;0.2160000056028366;0.31200000643730164;50.0;MPPT;50.06879425048828;0.24606698751449585;0.24017633497714996;0.25135162472724915;250.67991638183594;248.1631317138672;247.5522918701172;431.8125305175781;428.7543640136719;432.2348327636719;182.00704956054688;-17.679996490478516;182.86373901367188;99.5315170288086;242805.265625;222.5217742919922;11.07.2016 05:15;220.30264732938107;580.474911754369;0.37952139337695145;161.9019203645438;53;-53.99467401824964;-215.89659438279344
24.04.2026 18:01;0.4021758437156677;0.25725865364074707;0.25587931275367737;233.56280517578125;233.98712158203125;234.63522338867188;404.7499084472656;405.87939453125;405.449462890625;94.43289947509766;64.23133087158203;67.27436828613281;-17.438566207885742;-24.99028778076172;-29.572052001953125;-33.081573486328125;30.511898040771484;32.96894836425781;0.21552343666553497;0.30669906735420227;0.4274216294288635;50.057796478271484;225.6658935546875;-70.43202209472656;11.924766540527344;0.26645374298095703;-0.4779999852180481;-0.33899998664855957;-0.3319999873638153;-1.1490000486373901;251.5;249.0;248.3000030517578;433.3999938964844;430.6000061035156;432.79998779296875;-159.5;-49.79999923706055;-53.5;-56.099998474121094;-44.7999992370605;-66.0999984741211;11.8000001907348;9.39999961853027;194.60000610351562;82.80000305175781;54.79999923706055;56.900001525878906;-0.9440000057220459;-0.5550000071525574;0.9879999756813049;0.9879999756813049;50.0;MPPT;50.063926696777344;0.5395873188972473;0.5327768921852112;0.5434182286262512;250.36671447753906;248.02133178710938;247.26995849609375;431.36505126953125;428.4514465332031;431.7063903808594;401.09881591796875;14.84488296508789;401.3734130859375;-99.93158721923828;242805.265625;435.7804870605469;11.07.2016 05:30;440.60529465876215;581.9685320918671;0.7570947059199586;219.0449712487794;73;-212.74821751680747;-431.7931887655869
24.04.2026 18:02;0.45826491713523865;0.3843066394329071;0.39775627851486206;233.3328857421875;233.73500061035156;234.4722442626953;404.61126708984375;405.586669921875;405.1056823730469;109.16730499267578;90.34770965576172;93.12359619140625;-65.06240844726562;-66.09693145751953;-73.338134765625;-33.306392669677734;32.69845199584961;30.448556900024414;0.5985561609268188;0.745216429233551;0.7921659350395203;50.05479431152344;291.4773254394531;-204.18495178222656;19.621074676513672;0.7005571722984314;-0.5740000009536743;-0.4749999940395355;-0.47099998593330383;-1.5199999809265137;251.6999969482422;249.10000610351562;248.39999389648438;433.70001220703125;430.79998779296875;433.1000061035156;-306.5;-98.5999984741211;-101.5;-104.30000305175781;-45.7000007629394;-66.3000030517578;11.8999996185302;8.60000038146972;325.0;118.0;102.19999694824219;104.69999694824219;-0.9829999804496765;-0.8059999942779541;0.9980000257492065;0.996999979019165;50.0;MPPT;50.061492919921875;0.8131167888641357;0.8060003519058228;0.8165996074676514;250.5991668701172;247.74966430664062;247.51715087890625;431.490478515625;428.2997131347656;432.0957336425781;605.1109619140625;15.338606834411621;605.3053588867188;-99.96788787841797;242805.265625;652.1913452148438;11.07.2016 05:45;660.9079419881433;583.4621524293653;1.1327348984613936;304.76293804925683;101;-342.9268450991236;-647.6897831483805
24.04.2026 18:02;0.7060822248458862;0.6842868328094482;0.7092638611793518;233.4423828125;233.97967529296875;234.53883361816406;404.811767578125;405.7696228027344;405.3799743652344;162.45126342773438;160.12449645996094;166.3533477783203;-140.06854248046875;-143.73162841796875;-153.82310485839844;-23.79659652709961;45.003143310546875;39.51045608520508;0.8667463660240173;0.9078145027160645;0.9299074411392212;50.057044982910156;484.707275390625;-440.7784423828125;37.2214241027832;0.9000651240348816;-0.8500000238418579;-0.7929999828338623;-0.7990000247955322;-2.441999912261963;252.3000030517578;249.8000030517578;249.10000610351562;434.79998779296875;432.0;434.20001220703125;-557.0;-182.60000610351562;-188.39999389648438;-191.10000610351562;-57.9000015258789;-72.1999969482421;6.59999561309807;7.69999980926513;578.7000122070312;198.8000030517578;188.5;191.3000030517578;-0.9950000047683716;-0.9419999718666077;0.9980000257492065;0.996999979019165;50.0;MPPT;50.05663299560547;1.107437252998352;1.1005785465240479;1.1114141941070557;250.94190979003906;248.52911376953125;247.8331756591797;432.30792236328125;429.3433837890625;432.7240295410156;826.8306884765625;-1.1955039501190186;826.83154296875;99.99989318847656;242805.265625;874.4710693359375;11.07.2016 06:00;881.2105893175243;584.9557727668634;1.5064567790302574;266.66757079309974;88;-596.918806738074;-863.5863775311738
24.04.2026 18:03;1.9625499248504639;1.9893014430999756;2.0435075759887695;233.55078125;234.09869384765625;234.62786865234375;405.0204162597656;405.9159851074219;405.4030456542969;458.6399841308594;465.2944641113281;478.039794921875;-453.62445068359375;-457.7389221191406;-475.6754455566406;-1.8368762731552124;63.67036437988281;53.04042053222656;0.9897719025611877;0.9849434494972229;0.992146909236908;50.04352569580078;1404.8394775390625;-1385.5472412109375;122.55332946777344;0.9881333708763123;-2.124000072479248;-2.124000072479248;-2.132999897003174;-6.38100004196167;252.89999389648438;250.39999389648438;249.6999969482422;435.79998779296875;433.0;435.20001220703125;-1581.300048828125;-525.2000122070312;-527.2999877929688;-528.7000122070312;-47.099998474121;-68.0999984741211;11.6000003814697;11.1000003814697;1587.800048828125;530.2000122070312;528.0999755859375;529.2999877929688;1.0;-0.9919999837875366;1.0;1.0;50.0;MPPT;50.05086135864258;2.3491244316101074;2.341737985610962;2.3530118465423584;251.848388671875;249.32354736328125;248.77195739746094;433.7880859375;430.7743835449219;434.38330078125;1760.78173828125;1.3046501874923706;1760.7822265625;-99.99996948242188;242805.265625;1827.543701171875;11.07.2016 06:15;1838.3871942515707;591.4452928023145;3.10829626446285;190.4768362807855;63;-1611.1426140857538;-1801.6194503665392
24.04.2026 18:03;3.276134729385376;3.3007137775421143;3.3783912658691406;233.3323211669922;234.03042602539062;234.6477813720703;404.4493408203125;405.5252685546875;404.83160400390625;763.5692749023438;771.9710693359375;791.7286376953125;-763.1122436523438;-766.1156005859375;-789.4785766601562;22.633243560791016;94.62261199951172;73.88191986083984;0.9988722205162048;0.9915938973426819;0.9961685538291931;50.0510368347168;2328.242919921875;-2317.8779296875;175.7630615234375;0.9964293241500854;-3.428999900817871;-3.444000005722046;-3.4519999027252197;-10.324999809265137;253.10000610351562;250.89999389648438;250.1999969482422;436.3999938964844;433.8999938964844;435.79998779296875;-2581.5;-859.9000244140625;-860.5999755859375;-860.9000244140625;-58.9000015258789;-71.8000030517578;8.89999961853027;3.90000009536743;2584.60009765625;862.9000244140625;860.5999755859375;860.9000244140625;1.0;-0.9959999918937683;1.0;1.0;50.0;MPPT;50.04933166503906;3.5773305892944336;3.5697760581970215;3.581157684326172;252.28952026367188;250.14767456054688;249.4712677001953;434.81475830078125;432.1211242675781;435.41229248046875;2688.81640625;5.954237461090088;2688.822998046875;-99.999755859375;242805.265625;2774.75732421875;11.07.2016 06:30;2795.57281449662;597.9348739602806;4.675380106165749;133.33378539654987;44;-2606.3275728101376;-2739.6613582066875
24.04.2026 18:04;4.473506450653076;4.495802402496338;4.594517230987549;233.07073974609375;233.86766052246094;234.47634887695312;404.3384094238281;405.62884521484375;404.8435974121094;1043.0364990234375;1051.26513671875;1077.29931640625;-1043.8778076171875;-1045.877685546875;-1075.73681640625;38.811397552490234;112.86846923828125;88.87726593017578;1.0;0.9935815930366516;0.9978541731834412;50.04502487182617;3172.71337890625;-3163.35986328125;248.80694580078125;0.9969760775566101;-4.611999988555908;-4.644000053405762;-4.6519999504089355;-13.907999992370605;254.1999969482422;251.89999389648438;251.1999969482422;438.20001220703125;435.6000061035156;437.6000061035156;-3499.699951171875;-1167.5;-1166.300048828125;-1166.199951171875;-26.2000007629394;-61.4000015258789;21.2999992370605;13.8000001907348;3501.800048828125;1168.800048828125;1166.5;1166.300048828125;1.0;-0.9980000257492065;1.0;1.0;50.0;MPPT;50.051334381103516;4.801061630249023;4.7931671142578125;4.804478168487549;253.1800994873047;251.08885192871094;250.38238525390625;436.43035888671875;433.7433776855469;436.92437744140625;3621.8935546875;-9.20020866394043;3621.9052734375;99.99967956542969;242805.265625;3731.30859375;11.07.2016 06:45;3752.7584347416696;604.4244551182466;6.208813033561818;161.9019203645438;53;-3515.8013456822923;-3677.7032660468362
24.04.2026 18:04;5.646542072296143;5.6674113273620605;5.781193256378174;233.2267303466797;233.95362854003906;234.39991760253906;404.4771728515625;405.5355224609375;405.21929931640625;1318.853515625;1325.6807861328125;1354.9647216796875;-1319.57763671875;-1319.6510009765625;-1353.991943359375;61.26506042480469;133.95753479003906;106.80081176757812;1.0;0.9953233003616333;0.9998558759689331;50.021751403808594;3998.503173828125;-3992.806884765625;290.3044128417969;0.9982669353485107;-5.783999919891357;-5.817999839782715;-5.822999954223633;-17.424999237060547;255.10000610351562;252.8000030517578;252.0;439.79998779296875;437.1000061035156;439.1000061035156;-4397.7001953125;-1467.699951171875;-1468.0999755859375;-1465.5999755859375;-49.599998474121;-70.3000030517578;14.3000001907348;6.30000019073486;4405.39990234375;1471.5;1468.0999755859375;1465.699951171875;1.0;-0.9990000128746033;1.0;1.0;50.0;MPPT;50.028656005859375;6.011455535888672;6.003239154815674;6.014529228210449;254.0132293701172;251.78529357910156;251.11883544921875;437.8277282714844;435.0972900390625;438.10076904296875;4548.708984375;1.2722952365875244;4548.70947265625;-99.99999237060547;242805.265625;4681.55517578125;11.07.2016 07:00;4709.944054986719;610.9140362762126;7.709667441422496;199.9972876207009;66;-4415.747886266283;-4615.745173886984
24.04.2026 18:05;5.250713348388672;5.271984100341797;5.380433082580566;233.35377502441406;233.99790954589844;234.664306640625;404.7616882324219;406.0660400390625;405.48602294921875;1226.95947265625;1233.5721435546875;1262.5010986328125;-1227.683349609375;-1228.33349609375;-1261.61962890625;53.17805480957031;125.67428588867188;100.9935302734375;1.0;0.9948892593383789;0.9990286231040955;50.01350021362305;3723.499755859375;-3717.9560546875;272.3162841796875;0.9980391263961792;-5.381999969482422;-5.416999816894531;-5.427000045776367;-16.22599983215332;255.10000610351562;252.8000030517578;252.0;439.79998779296875;437.1000061035156;439.1000061035156;-4102.89990234375;-1369.0999755859375;-1367.0;-1365.300048828125;-48;-69.1999969482421;13.8999996185302;7.30000019073486;4102.39990234375;1369.9000244140625;1367.0999755859375;1365.300048828125;1.0;-0.9990000128746033;1.0;1.0;50.0;MPPT;50.02948760986328;5.587442874908447;5.579237461090088;5.590696811676025;254.38302612304688;252.16754150390625;251.456787109375;438.47515869140625;435.76678466796875;438.6728820800781;4233.92724609375;-15.540447235107422;4233.9560546875;99.99932098388672;242805.265625;4359.11865234375;11.07.2016 07:15;4389.074110864952;608.7385840969403;7.210113216950285;180.94960399262234;60;-4120.34302465503;-4301.292628647652
24.04.2026 18:05;4.889122486114502;4.912824630737305;5.01491117477417;233.66278076171875;234.32054138183594;234.74826049804688;404.7822570800781;405.9671936035156;405.501953125;1142.94384765625;1151.8349609375;1178.4903564453125;-1143.5054931640625;-1145.6766357421875;-1176.5621337890625;38.57313919067383;111.61676788330078;86.71977233886719;1.0;0.9941418766975403;0.9978368282318115;49.99325180053711;3477.333740234375;-3467.9033203125;248.63986206054688;0.9972643256187439;-5.045000076293945;-5.072999954223633;-5.073999881744385;-15.192000389099121;254.5;252.1999969482422;251.39999389648438;438.79998779296875;436.1000061035156;438.1000061035156;-3825.60009765625;-1276.199951171875;-1276.800048828125;-1274.5;-59.2000007629394;-72.6999969482421;10;3.40000009536743;3830.699951171875;1279.300048828125;1276.800048828125;1274.5;1.0;-0.9980000257492065;1.0;1.0;50.0;MPPT;50.00676727294922;5.18953275680542;5.18186092376709;5.193687438964844;253.69876098632812;251.4760284423828;250.83010864257812;437.2375793457031;434.6349182128906;437.5738830566406;3922.36767578125;-14.689779281616211;3922.395263671875;99.99929809570312;242805.265625;4041.818603515625;11.07.2016 07:30;4068.204166743186;606.563131917668;6.70697566777828;142.85423673646523;47;-3843.985846671857;-3986.8400834083222
